,text,user_id
9290,"LOL holy shit, I don't normally post bad reviews but the service I received today was complete ass! :-) On a Wednesday around 1245ish, whoever was working seemed like she didn't even want to be there. I know how it can be when it's just not your day because I am a server, but you don't have to act the way you were acting. I came up to the window, said hello (she didn't even greet me just looked at me), and told her my order. She literally was just like ""okay"" in a really annoyed tone. I asked for my drink to be put in a larger cup so they could add whip, didn't even do it lol. Everything that came out of her mouth, came off as if she didn't even want to help me. I didn't even bother asking her to remake it because she probably would have died having to do anything else. I'm not normally this harsh towards baristas or servers but damn lol. Next time don't even talk. I suggest everyone go to the other 3 locations around Auburn lmao.",9miULvPHAQHM_7j5RJ5dMg
9316,"This will probably be my first bad review, so I'll keep it short. I've been here a few times back in high school this place was pretty good. I decided to come back because I thought it would be the same but I was wrong... The service and the food weren't really good. It takes a very long time so receive service, a long time for the food to come out, and it isn't really worth the wait or for the price! Even when I was checking it, it took forever. The rice for the sushi is really hard and the fish doesn't seem to be fresh either... I couldn't even finish what I had ordered. I probably won't be coming back because I've given this place a few chances since the first bad experience and nothing seems to change.",9miULvPHAQHM_7j5RJ5dMg
9339,"I've never seen so many rude people all under 1 roof. I think if you hate your job that much, quit it. Don't work and affect other people's moods. I came here for an apportionment and waited 15 mins to check in because the person in front of my took FOREVER. Then the lady was like oh, I didn't know you were checking in. I made eye contact with her when I got in. The MA and doc were nice....they were very accommodating because I ended up being 10 mins late after I checked in.On my way out, I waited for one of the front person to be free before I asked if they validated parking and she was like ""what do you want?"" with a MEAN face...no smiles whatsoever.On my way out, there were 2 lines. One said ""paid parking tickets"" and the other said ""credit card/cash"" whatever... so I go to the paid lane and it said I owed $6. I rolled down my window to call the lady over and she was like mad at me telling me I was in the wrong lane. I said ""but it's validated"" and she goes ""yea, it's only a discount you still have to pay"" I replied ""how am I suppose to know that it's not fully paid for? I never been to a parking that validates with a discount only"" she's like this lane blah blah blah blah and she's trying to tell me to stop talking because I can't read the sign. She's like it says paid and I was like ""I thought it was paid!!!!!!!"" Oh my lord. It was the worst experience ever.",rMtatrglYX8sE2nGBFvCKg
9342,"My boyfriend and we ordered 2 small bowls of meatballs and rare beef pho, extra broth (3.50) and a Vietnamese coffee (3.95) and our total came out to be almost 30 dollars..... I think the bowl is 7 dollars each...so tax plus all the ""extra"" stuff hey had to add was about 7 dollars. Omg!!! This is the most expensive pho spot I've ever been to.I didn't look clearly at the menu, but they didn't have s meatball and beef pho so I assume they had to just order a beef pho and add meatballs?! Which was like 3 or 4 dollars each. I almost had a heart attack! I kept saying, ""30 for 2 small bowls of pho?!"" I was kind of in disbelief.The flavor of the broth was alright,but not hot enough to their style of serving. They serve the rare beef on the side and it just was not hot enough to cook it.",rMtatrglYX8sE2nGBFvCKg
9360,This is the WORST budget I have ever been to in my whole entire life. I got here and thought I was at a theme park waiting in line for a ride.. We waited for over an hour for the car. They overcharged us. The car wasn't even washed. Customer service was trash. They need some new management.,rMtatrglYX8sE2nGBFvCKg
9362,"Just picked up a first hill tower from this place for lunch. It was my bad for ordering the tower thinking it was a bowl, but I asked for more salad than rice thinking it was a bowl. At first they told me couldn't and I asked again if I could get half half then she tells me they can change it all to salad. I saw my order sit on the counter incomplete (missing the miso soup) as the girl hands over 3 orders before me and I know 2 of them ordered after me. I was just sitting across from her waiting for her to put a soup in there but she never did and she never called out my name like the guy said when I asked for my order. My ticket was on the table not next to my order and the order was just sitting in a bag waiting. When I said I've been waiting for it, the guy (seems like the owner or manager) said she called my name a few times but nobody answered. NO SHE DIDNT. I was sitting right across from her. Then I get back and there is no seaweed in my box. Food is ok, just an average poke joint. I wouldn't come back again.",rMtatrglYX8sE2nGBFvCKg
9364,"It was alright. It really agitated me when the food they bring out don't match what they show in the picture. It makes me feel like I've been lied to...especially if the actual thing looks way worse than the photo. Taste was just ok too, nothing extravagant. They also need to hire another person for weekends.",rMtatrglYX8sE2nGBFvCKg
9366,"I don't know how this place have so many good reviews, but my experience here was definitely a 1 maybe 1.5 Star. Our food took a long time to come (table that sat down after us got 4 dishes before we got 1) and the food was not all that good. Order the khao soi and khao man gai. The noodles were okay, not bad but not that good. The chicken was SO DRY. I tried dipping the whole thing in the soup that it came with, but it still didn't help. It was the worst khao man gai I have ever had. Disappointed and probably won't be coming back again.",rMtatrglYX8sE2nGBFvCKg
9367,"I don't know if I got a bad batch or if this place is way overrated, but I ordered and bubble gaga and jasmine milk tea today and both tasted like bbt that was sitting there for 3 hours and all the ice had melted...HELLA WATERED DOWN. Couldn't taste the jasmine at all, it only tasted like evaporated milk. Didn't taste any sweet or sour like a passionfruit drink should in the bubble gaga either. I ordered it with less ice too and it still tasted watered down. I stopped by because my friend told me their tea is good. I MIGHT give them a second chance because maybe they were having a bad day, but I feel any franchise/chain should have better quality control than this. I make better drinks than the ones I paid $9 for today. I'm so disappointed :(",rMtatrglYX8sE2nGBFvCKg
9371,"We ate here yesterday and ordered about 6 things from the small plates section. The food and ambiance of the restaurant was pretty decent, but service could have been much better. When the server came over initially, he didn't really smile. I ordered a few and asked what else he would recommend but he seemed kind of reluctant to explain things. I don't know if it's because we're a younger crowd or if he just wasn't feeling it with us, but he was very different with the tables around us.There was also a dish that came much, much later than everything else. It was so much later that I stopped someone to ask if they'd forgotten it. The server then comes over and tells us that our was ""staggered"" so that's why the wait was so long. I was wondering how it can be staggered when I ordered everything at the same time. Overall, it was not a great experience. I would like to return to try other things on the menu, but service is just not up to par. He barley checked on us once.",rMtatrglYX8sE2nGBFvCKg
9373,"I've had a good experience here until today. I had an appointment at 10 and I arrived either 10:05 or 10:06. Yes, I was late but It was only an appointment to check my contacts and finalize the prescription. When I arrived, the front told me that that I'm going to have to wait a little because I'm late. 5 MINUTES LATE. I waited for almost 40 minutes and she finished my appointment in 5 minutes. I asked the front lady if they pulled someone back early because I was only 5 minutes late so why do I have to wait for her to see a another patient when I arrived during my scheduled appointment time. She just replied because I'm late and ask if I wanted to reschedule. Not apologetic, no explanation and rude. She was trying to say I was more than 5 minutes late, which was not okay either. I'm leaving this place.",rMtatrglYX8sE2nGBFvCKg
9376,"We arrived at maybe a quarter til 6, ordered 2 medium rare steaks and probably waited 45 minutes for it. The steaks came out extra well done, so we sent them back. One of the ones that were brought out again was medium rare, but the other one was blue. The center was still cold. The food was absolutely disappointing. The 1 star is only for the service. We left around 8. We literally sat there and waited for 1.5 hours for foods, drinks, and service. Never going back there again.",rMtatrglYX8sE2nGBFvCKg
9387,I just feel like the people in the self-serve area don't want to help you. And it's ridiculous how there is no truck loading zone!,rMtatrglYX8sE2nGBFvCKg
9414,"Her name was Katie and unfortunately she was our server. I understand people have bad days but if a job title is a Restaurant Server certain criteria and duties should be met. If those standards cannot be met, then it's best for another employee to take over a table rather than punish the customers. Staying at work with a negative attitude is toxic to other employees and reflects poorly on the company. I chose this restaurant because of my previous positive experience and my guest from Hawaii wanted to try local food. I'm sure Katie has had better days but my guests and I had the displeasure of being at her table. She didn't bring items that were requested and we were ignored for most of the duration of our time there. We interacted with the runners more than Katie which was understandably unfair to the crew. The food turned out great though. It was difficult to accept the mandatory 20% service charge on top of the bill but then I had to think of the runners and kitchen staff who deserved it. This restaurant is a gamble. Proceed with caution.",ZWm9XygjvxHOBeL1JRhl4Q
9421,They weren't prepared today. Good luck getting here by foot or car. With SDOT's construction of the 1st Ave Streetcar it was like being on a Metro bus on an alternative route on a snow day. If you value time prepare for obstacles. There was no storefront sign on the building indicating their business was inside. They ran out of inventory before lunch time. I wasted an Uber ride and my co-workers and I left empty handed. Do they have an online ordering system like Trophy Cupcakes? No. Do they have a pre-order form at the counter like Top Pot? No. Am I still willing to come back and pay an Amazonia price just so I can post an image to social media? Not anymore after this dysfunctional visit. Huge (YUUUGE!) upset for an established company. Go at your own risk. Maybe you'll have a more positive experience.,ZWm9XygjvxHOBeL1JRhl4Q
9463,I feel Other Coast Café doesn't have quite the appeal that HoneyHole has.  Nobody was in line when I walked up and this was during lunch time. I felt concerned as I approached the counter.  I placed my order: a sandwich and a side of potato salad.  My sandwich order came up but the potato salad didn't. I asked the employee for the rest of my order. She attempted to give me something different. Apparently her coworker screwed up.  She got huffy.  I left knowing I wouldn't be back.,ZWm9XygjvxHOBeL1JRhl4Q
9464,"My friend despises this restaurant. He said it was because of the workers' attitude. I wanted to try it out to see if it was true. The woman at the register was rude and acted like she was better than me or something. I greeted her even though it should have been the other way around. The customers were odd too. One guy asked me if I was in line when I obviously had a receipt ticket in my hand. His friend looked at him confused because he asked a stupid question. I moved away from the weirdo and I think his friend knew why. It seems financial district employees have more of a time crunch for lunch so they seem to be more on edge.  A delusional girl with a giant purse was blocking the doorway and wouldn't let people out. This place, and possibly the location and layout emitted bad vibes. Although they make a decent sandwich I don't think I will return. There are lots of other good sandwich spots particularly in Pioneer Square where the employees are nice and the patrons are actually happy to get out of the office.",ZWm9XygjvxHOBeL1JRhl4Q
9468,I stared at my receipt for the longest time.  I couldn't believe I ordered so much yet gained so little.  I could have gotten more from Olive Garden or even Burger King!  I surely ate everything on my plate but I did it because I didn't want to waste it. I did it out of guilt! I took pictures but it's not worth posting since I didn't get much from it.,ZWm9XygjvxHOBeL1JRhl4Q
9495,"Ah, Sleepless in Seattle.  Tom Hanks and Rob Reiner should have eaten at Ivar's...  Service wasn't that great and neither was the food.  I surely paid for that view though.  I'm glad I didn't come here during the workweek or else I would have been extremely late.",ZWm9XygjvxHOBeL1JRhl4Q
9498,Instead of a corned beef slab I got fat chunks.  Prior to visiting this restaurant my fam member and I made plans to come here for breakfast.  We reviewed the menu they had on their website and our goal was to try their country fried steak.  When we arrived at the restaurant the next morning we were informed they didn't have the country fried steak.  We were bummed out.  My fam member ordered the stone house platter.  I ordered the house hash.  When I received my order I saw that I didn't get corned beef at all.  I had a plate with chunks of fat.  All I ate from the order were the potatoes and eggs.  My fam member didn't enjoy her meal either.  The only good thing that came from our experience was the bakery next door.  The cinnamon roll was pretty good.,ZWm9XygjvxHOBeL1JRhl4Q
9504,Salty food.  I ordered the deviled eggs and the Halibut Fishwich with clam chowder.  The chowder was watery.  I had left over eggs and half of the sandwich so decided to share it with my colleague when I got back to the office.  He said that if he had high blood pressure he wouldn't have been able to eat it.  It had a great atmosphere though and I was lucky to have a window table.  I probably won't be back though.  I'm glad I tried it but I'd rather go to Ivar's or Anthony's for my seafood needs.,ZWm9XygjvxHOBeL1JRhl4Q
9505,"I got the same customer service as Lauren O. from TX.  At least Lauren had her food delivered to her.  I had to get up to get my beverage when they called it out and I had to carefully handle it with both hands while making my way back to the table in the other room.  Then I had to get up again when they called out my sandwich.  I think they were having an ""off"" day.  Maybe somebody didn't show up for work or maybe they got a really crappy customer prior to Lauren and me.  At any rate, my green tea latte was awesome and so was my tuna sandwich.  I haven't decided if I would like to come back yet...What's more important:  good food or customer service?  I'll have to ponder on this one.",ZWm9XygjvxHOBeL1JRhl4Q
9506,"Service is excruciatingly slow!  I've traveled to Belltown from Pioneer Square, eaten lunch, and came back to work in less than an hour.  I've come here on two separate occasions and both times I just sat around waiting to eat and sat around waiting for my check.  It's really sad because the kitchen has great cooks and the front workers are slacking.  I'm not sure if I would sacrifice my time again for another dining experience here though.  I just posted pictures in case you felt like wasting time but wanted good food.",ZWm9XygjvxHOBeL1JRhl4Q
9518,"I am not pleased with this location.  The one in Kent near the Sounder Station is way better.  A couple months ago I ordered the Enchichimi special with chicken.  I'm the type of person who doesn't take chances with it comes to Mexican food.  The enchilada definitely had chicken.  The chimichanga had some kind of unknown meat in brown sauce.  According to their meat menu it could have been Cabeza, Lengua, or Tripa because I know what Adobada, Birria, and Carnitas looks like.  I was FURIOUS.  I wanted to give them another chance.  Last week I ordered the Enchiflauta with chicken.  The enchilada and flauta tasted fine.  The refried beans smelled like sour milk.  Again, FURIOUS! This place really needs to get their stuff together but even then I don't plan on returning.",ZWm9XygjvxHOBeL1JRhl4Q
9535,"Disappointing and a complete waste of my time.  With high hopes for new restaurants in Pioneer Square this restaurant emits failure based on my experience today. After Tat's left, Calozzi's took over the location.  Calozzi's moved to the financial district and a Mediterranean restaurant moved in.  They didn't last very long.  Now this restaurant opened.  Here's what happened...I walk in.  A middle aged woman with a pony tail had a receipt in her hand.  I asked her if I had the choice to take a seat at any table.  She said yes.  I sat down at a table next to a man at another table.  He seemed to be waiting there patiently.  I asked him how long he had been waiting there.  He said a while.  A younger server visited the man to check up on him.  She leaves him and she walks right past me.  No eye contact, no menu, and no water. Another man walks in and sat down at a table.  He also gets ignored.  The middle aged woman with the pony tail wipes down a table between me and the guy who just walked in.  Why?  It was already clean!  Still no service for me or the guy that just walked in. Five minutes later the middle aged woman brings the man a glass of water.  I still have no water or menu.  She looks at me with direct eye contact and she says nothing.  How about, ""I'll be right with you"" or ""Would you like a menu?""  Nothing.  Now I'm furious.  I grab my purse, scarf, and gloves and get ready to leave. I got up, smiled at the man who was patiently waiting right when I walked in, and shouted, ""Good Luck!"" to him and I walked right out. Chefs are trying to revitalize the food scene in this part of town.  With Weyerhaeuser moving into the neighborhood restaurants have to ramp up for business.  If this business wants to survive they need to work on their customer service skills and personality.",ZWm9XygjvxHOBeL1JRhl4Q
9540,"The lack of integrity, service, and respect for customers is what I experienced today from their hostess.  I have been a loyal customer since they were Von's on Pine.  I had planned a get together after work.  I was the first one to arrive.  I walked up to the hostess and she asked if my whole party was there.  I said no.  She recommended I wait at the bar or stay in the waiting area near the entrance until they arrived.  I complied and stayed near the entrance and waited for my group.  When my friends arrived I returned to the hostess and let her know that my group had arrived.  She told me that she would be right with me.  Right after I left the counter a new group of people came in and she immediately helped them get seated.  Why we were passed up and ignored, I have no clue but one of my friend's took note of the hostess' actions and we decided to leave. I've brought colleagues, friends, and family to this restaurant many times.  After tonight's encounter with Von's hostess, I don't recommend this restaurant to anyone.  It's unfortunate that I have to miss out on their good food (Thank you, Chef) but if I'm not able to receive good service up front, then this restaurant is not worth returning to.",ZWm9XygjvxHOBeL1JRhl4Q
9542,"To put it simply, imagine you're in line at Subway.  Replace the veggies and meat with expensive pizza, add a communal table in the seating area, and fill the restaurant with hipsters.  You will like this place if you appreciate pizza artistry.  I waited 15 minutes in line.  The employees were friendly.  I tried 4 different pizzas.  In a way it was like the 4 seasons of the year based on the ingredients, weight, and colors:  1) Carmelized Onion & Pancetta (Spring)2) Stilton, Mozzarella, Tallegio, & Pecorino (Summer)3) Pecorino, Bechemel, Delicata, Butternut, Mama Lil's, Sage + Walnuts, & Chevre (Fall)4) Yukon Gold Potatoes, Mozzarella, & Tallegio (Winter)I appreciate the creativity, but when I think of pizza I think of round tomato based pies.  I think that's why I'm such a fan of Italian Family Pizza.  I'm glad I gave Pizzeria Gabbiano a try but my love for pizza belongs to another.",ZWm9XygjvxHOBeL1JRhl4Q
9550,My friend and I were on our way to Mt St Helens.  I didn't want to eat at a restaurant with a bunch of pick-up trucks or motorcycles in the parking lot so we chose this place.  I guess residents in Castle Rock don't like spice or flavor because I ordered a taco salad and it lacked just that.  I ended up bumming off my friend's order which wasn't much different.  A customer behind us was praising how good the food was.  I'm not sure if he's ever been to a major city.  We should have eaten in Centralia/Chehalis.  One good thing about this restaurant was the host/server was very friendly.,ZWm9XygjvxHOBeL1JRhl4Q
9559,"$5.50 for donuts and a rotten attitude.A colleague invited me out to lunch and because it was sunny we went to Pike Place market.  The manager of our agency recommended a donut shop and we visited the place.  Nobody was in line.  I wanted to treat the colleagues back at the office with some donuts.  I remembered from a previous visit that when I ordered an assortment of donuts they all went in one bag.  I know some of my co-workers don't like ""cross-contamination"" so I requested the assortment of donuts be placed in separate bags.  That's when I got an attitude from the employee.  She reiterated my request annoyingly then she grabbed her utensil angrily.  I looked at my colleague and she whispered to me, ""I would have walked away.""  I turned back at the employee and watched her dumped an unnecessary amount of sugar in one of the bags.  At the end of the transaction there was no ""Thank You"".  She just took my money and was done with me.I was very surprised by her unprofessionalism.  Pike Place Market is a tourist destination.  Most shop owners are happy to see their customers and help them in any way.  Their business depends on it.  Obviously this donut shop isn't hurting based on today's experience.  We went back to work and spread the word about our experience.",ZWm9XygjvxHOBeL1JRhl4Q
9560,"When you're reading all the reviews who gave this place 1-2 stars believe them because it's all true.  I used to work in the Pioneer Square area and this restaurant was a convenient location to my building.  I had lunch here one day with a friend.  We sat in the bar area.  I ordered the Taco Salad ($12.95). Not only was the service slow, the food was terrible.  The seasoning was awful.  The chicken was dry and had the texture of jerky.  Total rip off.  I went back to work and told all my co-workers my experience.  To my surprise, several others had the same experience as myself and proclaimed they boycotted the restaurant.  I went back a couple months later just to see if anything had changed.  It hadn't.  The service was just as bad.  There was a table with customers who brought their children and newborns to the restaurant.  To me, when I see ""Sports"" in a restaurant name, it's the norm to be loud, excited, and rowdy to an extent.  Apparently my group of friends offended the group with the babies and children to the point the manager told us to respect others around us, meaning we have to respect the mothers who brought their children and babies.  My friends and I left our table a little bit before half time to check out King Street Bar & Oven.  We came back to our other group of friends who stayed at their table at the Lodge after half time.  I don't know if it was out of embarrassment on their behalf, but the customers with their babies and children left during half time.  I didn't feel bad.  They should have taken the kids to Chuck-E-Cheese or Red Robin in the first place.  With that in mind, don't get excited when your team scores a goal, touchdown, or basket or else you might upset the manager or customer who brought their children.",ZWm9XygjvxHOBeL1JRhl4Q
9562,"I think with all the new restaurants moving into the Pioneer Square area such as Bar Sajor and London Plane the new owners/managers of Dome Burger felt they had to do something drastic.  Hence, the birth of BRGR Bar.I came with friends.  When I walked in I couldn't define what was theme was.  A knock off of 8 oz Burger?  Brave Horse Tavern?  Local 360?  I don't understand why there was a cuts of meat chart on the wall since not all cuts were offered.  It makes sense to have one at Rain Shadow Meats Squared but not BRGR Bar.One of my friends ordered the Hot Mama without tomatoes.  When she received her burger she found a slice of a tomato.  Not that she was allergic to tomatoes but if she was, I'm sure she'd be furious.  She removed the slice with a displeased look on her face.My other friend ordered the Gangnam.  She asked for it to be cooked to medium.  She got a raw piece of meat.  Pink to the edge.  She requested they cook up another one for her which they did.  My other friend ordered the grilled chicken.  My friend said that it was dry.  I ordered the BRGR Classic.  I substituted the fries for a salad.  The salad's default dressing was vinaigrette.  I wanted to have ranch instead, which was an extra cost of $.50.  What came to me was the salad mixed with vinaigrette with ranch on the side.  Why would I want to mix vinaigrette with ranch dressing?  It doesn't make sense.  It should have been either/or right?  When the server came to check on my order I asked her she could take it back.  I requested to have fries instead.  She came back with fries but they lacked seasoning.  We all left unimpressed and disappointed.",ZWm9XygjvxHOBeL1JRhl4Q
9568,"Want to catch the flu?  Do you have enough sick leave?  If so, come to this restaurant!I decided to grab soup for lunch today.  I shimmied over to the cash register area after placing my food order.  The female employee (Asian) asked me which bread I wanted.  After she grabbed the bread, she coughed on it, then put it in my to-go bag.  Rude and gross.  There has been other times where her attitude changes depending on the customer.  I've analyzed her customer service skill on several visits.  She favors the suit and tie customers and looks down upon the customers who wear typical Seattle attire.  I'm definitely not returning.",ZWm9XygjvxHOBeL1JRhl4Q
9569,I was looking for a fun experience but I didn't get that German beer hall type of excitement.  Maybe it was because I was there during the work week.  Nobody greeted me when I entered.  I walked around aimlessly until I noticed menus on top of a barrel.  The menu wasn't extensive but I still sat down.  They sold out of an item I wanted so I settled for something else.  I had the koscherwurst.  The sauerkraut was bland.  The mini wurst was tasty.  The pommes frites were good.  The rye bread was bland.  I also had a soda.  The total came to be a little over 16 bucks.  It's pretty pricey for a quick lunch.  I probably won't return since the First Hill Street Car will begin running in 2014 which will get me to Von Trapps.,ZWm9XygjvxHOBeL1JRhl4Q
9571,"I hate this place so much.  Not only did they give my order away to another customer without checking the receipt/ticket number but they didn't bother to cook another one.  Even the gal who was giving out free samples couldn't communicate with them.  The two females at the front counter kept telling me they were cooking it in the back but they were so disorganized and failed at communication they left me angry and frustrated.  I tried to ask for a refund but they couldn't understand me or maybe they didn't understand the concept of what a refund was.  It was such a waste of time and energy.  They're immensely rude and they don't appreciate your business.  Just for kicks I decided to go on the King County Restaurant Inspection site and pulled the following information:  Routine Inspection/Field Review date 4/19/13.  Result was Unsatisfactory.  Docked for not having adequate handwashing facilities, not having food workers cards current, not having wiping clothes properly used and stored, and for not having non-food contact surfaces maintained and cleaned.  I hope they get their business license revoked somehow.",ZWm9XygjvxHOBeL1JRhl4Q
9581,"I was robbed!  Robbed of time.  It's unfortunate this restaurant has such a high star rating.  I hope readers become aware of this unpleasant establishment.  We arrived at the restaurant.  Two groups were standing outside before my friend and I arrived.  I decided to check out the atmosphere and table settings.  I saw an open table and seats at the counter.  I walked back out and asked the customers why they didn't take the open seats.  They said they were waiting for a server to come get them.  Right off the bat I knew the servers had no intention of helping them right away so I walked in and asked one of the servers if the seats were available.  She said yes.  I told her there were customers outside waiting to be seated.  I walked out and notified the customers that they were forgotten.  They had irritated looks on their faces.  The server came out and took them to their seats.  As disorganized as they were, we decided to still wait to be seated.  15 minutes later we noticed that people were leaving so we took the initiative to speak up so we could be seated.  We got a table.  Our server was friendly however the employees seemed overwhelmed.  Did their hostess and busser call in sick?  I finally understood why they didn't want to seat people right away.  I guess they didn't want to burn out by noon.  The cook or cooks were extremely slow.  For a two person order it was a 30 minute wait for our food.  Thankfully it was hot.  The hashbrowns were soaked in oil though.  Gut bomb.  I watched two customers walk in and they sat at the counter.  Locals.  I wanted to time how quickly they got their food.  It was a 15 minute wait for them.  Preposterous!  A customer sitting behind me was extremely vocal about his unsatisfactory experience.  He told his server that his silverware was dirty.  He also said that his eggs were runny.  I'm sure he and his friend won't be back.  I won't be back either.",ZWm9XygjvxHOBeL1JRhl4Q
9588,"It would have been good if the old man wasn't staring at me like a psycho killer and better if the place didn't smell like a sewer system.  It was definitely bad vibes right when we sat down.  I'm glad we didn't stay long enough to eat because I watched the old man stop the younger server from bringing us bread.  I wondered if there something was wrong with the bread or the old man didn't want us to have any.  At any rate, I told my guests what I had witnessed and we immediately got up and left.",ZWm9XygjvxHOBeL1JRhl4Q
9595,"It was heartbreaking to see Seattle's history condensed into a building with mezzanine floors.  I've never seen so much wasted space on the main level.  The building should have the marquee:  Welcome to The Museum of History and Industry featuring the Amazon.com Meeting and Holiday Party Event Center! I remember walking through their old location at McCurdy Park.  Every crevice was filled with significant information about our region's past and future.  The NW Native American exhibit reminded of my WA state history class in junior high.  The exhibits flowed through time.  It was an effort well appreciated and missed.  The MOHAI lost its essence.  It saddened me to see artifacts, pictures, and important information missing at the new location.  Hungry?  The café food was horrible.  I bet the employees hop on the trolley to find lunch elsewhere.  Parking?  Good luck.  It's either expensive or difficult to find.  Mercer St. construction?  A never-ending headache.  The MOHAI is now a place for tourists and Seattle newbies who need a quick and dirty review of The Pacific Northwest.  It's just not my style.",ZWm9XygjvxHOBeL1JRhl4Q
9601,"15 dollars for a burger.  It's the most I've ever spent on a HH burger and I've had better.  If you're used to eating burgers at Katsu Burger, Red Robin, Red Mill, or Zippy's, then you probably won't enjoy this burger.  My co-workers had other food options and they seemed happy with what they ordered.  I really liked our server.  He was very friendly and funny.  The atmosphere felt like the downtown public library.  Stale and cold.  I'm glad I tried Taste but I'd rather have HH at Japonessa, Art, McCormick's, or BOKA.",ZWm9XygjvxHOBeL1JRhl4Q
9605,"I saw this was a new food truck downtown so I decided to check it out.  It seemed a bit disorganized.  I noticed the order numbers don't go in chronological order.  I ordered a chicken gyro.  The guy behind me ordered a lamb gyro.  Lamb must cook quicker than chicken because he got his order first.  I also watched a customer cut in line.  She cut 5 people in line.  The gal at the register didn't notice it.  I wished she did so she could have told the customer to move to the back of the line.  Ah well, missed opportunity.  I finally got my food and hopped on a bus back to work.  I didn't pay attention to how the gyro was wrapped in foil.  By the time I got off the bus I noticed the sauce from the gyro leaked all over my jeans and coat.  I got back to my desk, opened it up and tried to eat it like a taco but the sauce got all over the pita bread and the pita bread  became soggy.  I smelled like chicken gyro the rest of the work day because I couldn't get the sauce off my clothes.  Not very flattering.  If it was doubled wrapped in foil it could have saved my day.",ZWm9XygjvxHOBeL1JRhl4Q
9609,My coworker and I walked in and we found a table near the cooking station.  Five minutes later a server arrived and she apologized for taking so long.  She said that she thought her other coworker was going to serve us but apparently he didn't feel like stopping by.  Dude was slacking big time.  She took our order but had to come back because she forgot it.  I really felt sorry for her because she was running around the place trying to help everyone by herself.  I had the classic chicken burger.  My coworker had the portobello burger.  We missed the 1/2 off burger lunch special which ended at 1pm.  That would have been awesome if we got the special because the burger was average and I paid the full amount for it.  I wouldn't come back here for the food.  I thought it would be a good lunch spot but it's really for just an after work or pre/post game hangout.,ZWm9XygjvxHOBeL1JRhl4Q
9619,"Barbie needs customer service training badly.  I wanted to show a friend from out of town this pub.  Their menu online looked really good and that's why I chose this location.  A group of us arrived at the restaurant, found a table, and sat down.  Everyone ordered drinks.  Sarah (Barbie) came back with everyone's drink except mine.  I thought because her tray was full she was going to come back with my drink but she forgot.  I told my friends I didn't want a drink anymore.  One of them insisted that I still get one.  30 minutes (yes, 30 freakin minutes) later she comes back to check on us.  My friend reminded her that she forgot.  She apologized but it was a fake apology; fake like her hair and personality.  Avoid this place at all costs if customer service is important to you.  The 1 star reviews on this pub says it all.  The party's at Alibi room, Blarney Stone or Owl'n Thistle.",ZWm9XygjvxHOBeL1JRhl4Q
9620,"I asked my coworker where he goes for Vietnamese food.  He said Vietnam House. I decided to go one day and boy, did it feel uncomfortable.  As soon as the restaurant door shut behind me I realized I was the only non-Vietnamese person there.  I awkwardly rushed up to the cash register.  At first I ordered a fish dish.  The man at the register yelled back to the cook and it took a while for the cook to answer.  I decided to get something else because it seemed like it wasn't a popular item.  I went with the typical chicken with vermicelli noodles.  I had to shift my standing position because it was so crowded and there was no room in the aisle way.  It was about a 10 minute wait.  I took my food back to work.  It didn't taste good and they didn't cut the fat off the chicken.  I ate less than 10% of the meal and threw the rest away. I still think Pho Fuchsia better.  I can't handle the authenticity of Vietnam House.",ZWm9XygjvxHOBeL1JRhl4Q
9628,The server pissed me off.  She gave my food to the end of a 14 person table.  I was so hungry.  I got up from the table ready to walk out but my co-workers asked me to stay.  Sometimes you have to take one for the team and suck it up.  I hope they don't plan another get together here in the future because I won't be joining them.,ZWm9XygjvxHOBeL1JRhl4Q
9635,"I came here during my lunch hour.  It wasn't too busy so I got a table right away.  I ordered the lunch special Bento Box.  I had the salmon and chicken teriyaki.  When my food arrived I studied the salad.  One cherry tomato and the rest was lettuce.  The dressing was a glop of brown stuff.  I was too scared to eat it.  The salmon and chicken teriyaki were good but I was still hungry.  I ordered a California Roll to go.  When I got back to work I opened the box, took a bite of one California Roll and it fell apart.  It didn't taste good.  Service was average.  They don't have Tatami rooms like Fuji Sushi.  The restaurant has a dark atmosphere like Kaname Izakaya.  It's not as busy as Japonessa.  It's probably as big as Tsukushinbo.  I probably won't be back.  Maneki is next for me.",ZWm9XygjvxHOBeL1JRhl4Q
9639,"I really should have known better.  I wanted chicken pho so I called in.  A female employee picked up the phone.  I gave her my full order and she acknowledged everything I said.  She then passed the phone onto another female employee in which I had to repeat everything all over again.  I got down to the restaurant, walked in, and stood at the register.  The female employees saw me but  they chose not to greet me immediately.  Eventually one of them came over.  I told her I had an order to go.  She rung me up, took my money and left the counter.  Turns out they didn't even start cooking it!  My call in order was useless and I wasted 15-20 minutes waiting there. I brought my food home and when I opened up the broth container it smelled like chemicals and there were little floaties.  I've ordered chicken pho to go before and I've never experienced such a rancid smell.  I collected unknown particle floaties in a strainer.  I took a picture of it.  It grossed me out so I dumped the broth down the drain and threw away the chicken and noodles.",ZWm9XygjvxHOBeL1JRhl4Q
